grid_id,latitude,longitude,building_count,yellow_building_count,building_density,yellow_building_density,total_building_density,main_road_density,local_road_density,total_road_density,waterbody,water_percent,empty
17842,28.5306854,77.3069608,111,7,41.78,0.76,42.54,0.0,11.96,11.96,0,0.0,45.5
30890,28.6294996,77.2209831,15,18,4.15,28.35,32.5,8.75,13.24,21.99,0,0.0,45.510000000000005
39326,28.694178,76.9507674,21,8,29.62,19.18,48.8,0.61,15.02,15.63,0,0.0,35.56999999999999
27303,28.6025503,77.1861826,25,10,11.66,10.42,22.08,1.03,16.87,17.9,0,0.0,60.02
48758,28.7642463,77.2578307,97,2,27.36,0.46,27.82,0.17,15.27,15.44,0,0.0,56.74
37499,28.679805,77.1083932,37,4,37.41,2.04,39.45,0.14,19.34,19.48,0,0.0,41.07
52695,28.7947889,77.034698,108,7,41.72,2.04,43.76,0.0,12.23,12.23,0,0.0,44.01
10102,28.4731934,77.0531218,36,4,27.16,2.65,29.81,9.86,12.99,22.85,0,0.0,47.34
26278,28.5953638,77.0367451,0,3,0.31,11.12,11.43,12.16,21.42,33.58,0,0.0,54.99
22079,28.5630246,77.2107476,16,8,17.2,8.02,25.22,1.8,17.37,19.17,0,0.0,55.61
3692,28.4246846,77.0858752,39,13,15.41,3.69,19.1,2.97,16.28,19.25,0,0.0,61.650000000000006
45207,28.7372969,77.2967254,86,2,36.76,0.61,37.37,0.1,12.36,12.46,0,0.0,50.17
26723,28.598957,76.9732854,64,9,27.19,2.74,29.93,0.59,17.12,17.71,0,0.0,52.35999999999999
10818,28.4785833,77.057216,74,3,34.11,1.27,35.38,0.35,12.54,12.89,0,0.0,51.73
57011,28.8271281,77.1002049,36,3,37.74,1.32,39.06,2.84,15.6,18.44,0,0.0,42.49999999999999
9621,28.4696002,77.0428864,51,13,27.06,5.61,32.67,0.0,11.52,11.52,0,0.0,55.81
4106,28.4282779,76.9589558,72,8,20.22,3.07,23.29,9.19,10.98,20.17,0,0.0,56.54
13728,28.5001428,77.1677588,57,15,23.13,18.03,41.16,0.06,7.23,7.29,0,0.0,51.55
38418,28.6869915,77.0408393,26,6,49.85,9.71,59.56,0.1,10.53,10.63,0,0.0,29.81
45374,28.7390936,77.1513821,37,12,27.1,10.77,37.870000000000005,2.77,14.87,17.64,0,0.0,44.49
9667,28.4696002,77.1370525,161,7,27.68,1.18,28.86,0.13,12.94,13.07,0,0.0,58.07
47348,28.7534665,77.2946783,118,4,18.26,0.36,18.62,0.4,20.72,21.12,0,0.0,60.26
24631,28.5827874,77.0756398,55,11,14.63,4.91,19.54,0.52,20.19,20.71,0,0.0,59.75
47819,28.7570598,77.2844428,46,10,21.47,10.26,31.73,11.26,9.74,21.0,0,0.0,47.27
5814,28.4408542,77.0449335,56,16,19.74,9.38,29.12,0.6,16.65,17.25,0,0.0,53.63
59562,28.8468909,76.9630499,88,0,33.89,0.0,33.89,0.17,14.27,14.44,0,0.0,51.67
2694,28.4174982,76.9917092,58,14,18.73,10.78,29.51,0.68,16.15,16.83,0,0.0,53.66
33928,28.6528557,77.1063461,19,18,14.34,22.83,37.17,6.79,12.11,18.9,0,0.0,43.93000000000001
24386,28.5809908,77.0613102,21,4,4.78,12.77,17.55,10.62,15.58,26.2,0,0.0,56.25
53282,28.7983821,77.2619249,16,27,11.09,0.0,11.09,0.0,16.4,16.4,0,0.0,72.51
2492,28.4157015,77.0654044,25,2,29.93,2.4,32.33,8.11,18.22,26.33,0,0.0,41.34
4515,28.4300745,77.3090079,23,3,18.84,5.04,23.88,16.6,15.42,32.02,0,0.0,44.1
41109,28.7067544,77.1902768,20,21,6.49,13.55,20.04,4.4,14.97,19.37,0,0.0,60.59
52465,28.7929922,77.0510747,13,1,38.13,1.51,39.64,0.33,14.83,15.16,0,0.0,45.2
35931,28.6672287,77.3090079,45,9,28.61,4.08,32.69,7.42,16.1,23.52,0,0.0,43.790000000000006
22351,28.5648212,77.2803487,33,11,34.53,7.35,41.88,0.0,12.85,12.85,0,0.0,45.27
39077,28.6923814,76.9282494,37,18,15.25,13.38,28.630000000000003,11.14,7.88,19.02,0,0.0,52.35
22562,28.5666178,77.2250773,37,10,18.99,6.01,25.0,10.29,16.93,27.22,0,0.0,47.78000000000001
27951,28.6079401,77.0510747,39,19,15.05,11.98,27.03,4.09,15.17,19.26,0,0.0,53.71
36351,28.6708219,77.1943709,53,10,42.04,3.96,46.0,2.59,13.75,16.34,0,0.0,37.66
9690,28.4696002,77.1841355,45,12,29.03,5.29,34.32,0.0,11.8,11.8,0,0.0,53.88
44597,28.7337037,77.0224155,41,4,12.12,0.82,12.94,7.07,18.99,26.06,0,0.0,61.0
26494,28.5971604,76.9917092,73,10,31.47,3.11,34.58,0.27,13.61,13.88,0,0.0,51.54
31129,28.6312962,77.2230302,6,12,6.47,17.35,23.82,9.8,13.45,23.25,0,0.0,52.93
43959,28.7283138,77.1779942,100,4,22.84,2.96,25.8,0.35,17.48,17.83,0,0.0,56.37
12934,28.4947529,77.0039917,67,10,39.07,3.32,42.39,0.0,11.23,11.23,0,0.0,46.38
6771,28.4480407,77.0551689,72,10,29.45,4.52,33.97,0.71,14.58,15.29,0,0.0,50.74000000000001
4577,28.4318711,76.9487203,21,16,6.89,1.03,7.92,0.27,19.7,19.97,0,0.0,72.11
221,28.3977353,77.288537,80,5,26.11,0.72,26.83,9.58,11.21,20.79,0,0.0,52.38
16347,28.5199056,77.1698059,58,25,15.69,8.68,24.37,0.44,10.94,11.38,0,0.0,64.25
20174,28.5486516,77.2087006,34,2,22.58,5.77,28.35,0.86,19.71,20.57,0,0.0,51.08
48187,28.760653,77.0633573,59,9,51.59,3.03,54.620000000000005,0.03,11.71,11.74,0,0.0,33.64
14641,28.5073293,77.0879223,35,9,23.49,16.43,39.92,1.04,11.13,12.17,0,0.0,47.91
6776,28.4480407,77.0654044,55,12,24.23,4.57,28.8,0.1,14.97,15.07,0,0.0,56.13
27592,28.6043469,77.2905841,39,7,20.06,3.82,23.88,4.46,16.54,21.0,0,0.0,55.120000000000005
42270,28.7157375,77.1309112,24,4,29.91,3.02,32.93,9.57,17.24,26.81,0,0.0,40.26
25086,28.5863807,77.0326509,16,5,11.1,9.63,20.73,6.96,16.63,23.59,0,0.0,55.68
37837,28.6816016,77.3131021,26,5,26.56,3.15,29.71,3.57,15.26,18.83,0,0.0,51.46
22792,28.5684144,77.2087006,15,5,9.79,12.76,22.55,27.1,8.17,35.27,0,0.0,42.18
37947,28.6833983,77.0510747,41,19,48.54,15.57,64.11,0.0,5.76,5.76,0,0.0,30.129999999999995
5584,28.4390576,77.0613102,60,4,28.66,1.36,30.02,0.0,17.37,17.37,0,0.0,52.61
42044,28.7139408,77.1554763,40,8,33.04,3.27,36.31,0.42,15.47,15.89,0,0.0,47.8
15095,28.5109225,77.0428864,38,8,14.12,8.86,22.98,8.76,18.03,26.79,0,0.0,50.23
33199,28.6474658,77.0756398,34,6,33.95,4.07,38.02,2.59,17.35,19.94,0,0.0,42.04
43300,28.722924,77.2905841,78,5,48.98,2.94,51.92,0.0,12.36,12.36,0,0.0,35.72
22318,28.5648212,77.2127947,17,9,10.26,13.6,23.86,2.14,19.79,21.93,0,0.0,54.21
11646,28.4839732,77.2905841,66,10,29.61,3.46,33.07,0.21,14.95,15.16,0,0.0,51.77
52231,28.7911956,77.0592631,20,4,31.87,11.26,43.13,2.99,14.63,17.62,1,1.18,38.07
22298,28.5648212,77.171853,58,2,20.02,1.14,21.16,0.3,17.83,18.13,0,0.0,60.71
37928,28.6833983,77.0121801,35,3,26.33,5.13,31.46,10.93,10.19,21.12,0,0.0,47.42
40092,28.6995679,77.057216,61,15,49.13,3.58,52.71,0.0,9.9,9.9,1,0.0699999999999999,37.32
11307,28.4821766,77.0838282,54,8,41.55,2.71,44.26,0.0,15.07,15.07,0,0.0,40.67
22756,28.5684144,77.1350054,18,0,15.65,0.0,15.65,25.21,12.73,37.94,0,0.0,46.41
468,28.3995319,77.3069608,68,6,23.78,3.84,27.62,8.67,9.77,18.44,0,0.0,53.94
31523,28.6348895,77.0551689,80,12,44.12,3.81,47.93,2.96,10.67,13.63,0,0.0,38.44
6770,28.4480407,77.0531218,66,10,31.14,5.51,36.65,0.0,14.89,14.89,0,0.0,48.46
32796,28.6438726,77.2250773,45,17,20.68,8.71,29.39,9.73,9.17,18.9,0,0.0,51.71
37491,28.679805,77.0920165,15,12,16.59,23.17,39.760000000000005,7.45,15.01,22.46,0,0.0,37.78
46316,28.74628,77.1309112,30,3,53.46,7.08,60.54,0.43,10.16,10.59,0,0.0,28.870000000000005
29584,28.6205165,76.9835208,78,8,33.82,3.13,36.95,2.86,12.08,14.94,0,0.0,48.11
4280,28.4282779,77.3151492,42,3,37.16,1.34,38.5,8.02,13.86,21.88,0,0.0,39.620000000000005
38417,28.6869915,77.0387922,28,5,48.25,14.52,62.77,1.01,12.4,13.41,0,0.0,23.820000000000007
39798,28.6977712,76.9425791,61,4,33.61,1.79,35.4,1.18,14.76,15.94,0,0.0,48.66
21395,28.5576347,77.2721603,25,11,20.19,4.45,24.64,12.79,14.64,27.43,0,0.0,47.92999999999999
33785,28.6510591,77.3008195,34,11,28.05,5.65,33.7,0.52,18.48,19.0,0,0.0,47.3
28181,28.6097367,77.034698,13,10,3.64,5.37,9.01,9.75,19.01,28.76,0,0.0,62.23
30332,28.6259063,77.0531218,54,16,46.36,4.87,51.23,0.05,10.81,10.86,0,0.0,37.91
37727,28.6816016,77.0879223,22,11,27.7,29.23,56.93,0.05,9.54,9.59,0,0.0,33.480000000000004
43062,28.7211273,77.2905841,88,10,49.17,12.19,61.36,1.47,6.6,8.07,0,0.0,30.57
47063,28.7516699,77.1984651,56,20,26.77,14.28,41.05,6.64,9.52,16.16,0,0.0,42.79
29496,28.6187199,77.2905841,16,4,11.42,2.02,13.44,30.03,13.03,43.06,0,0.0,43.49999999999999
21644,28.5594313,77.2946783,30,21,44.02,8.31,52.330000000000005,0.0,7.8,7.8,0,0.0,39.87
41530,28.7103476,77.0776869,121,5,47.19,1.53,48.72,0.0,12.11,12.11,0,0.0,39.17
20613,28.5522448,77.1329583,22,7,8.04,4.61,12.65,25.94,13.06,39.0,0,0.0,48.35
52943,28.7965855,77.0551689,27,3,52.25,3.84,56.09,0.9,14.0,14.9,0,0.0,29.00999999999999
1009,28.4049218,76.9528145,22,7,16.02,10.05,26.07,0.9,17.73,18.63,0,0.0,55.3
38144,28.6851949,76.9671441,58,3,40.12,0.93,41.05,0.0,14.57,14.57,1,10.04,34.34
10470,28.4749901,77.3192433,104,14,31.34,1.32,32.66,0.27,15.28,15.55,0,0.0,51.79
37603,28.679805,77.3212904,35,14,9.84,8.88,18.72,0.46,20.84,21.3,0,0.0,59.98
35742,28.6672287,76.9221082,65,1,46.33,0.0,46.33,1.38,16.76,18.14,0,0.0,35.53
48993,28.7660429,77.2516894,115,1,28.58,0.0,28.58,0.03,16.07,16.1,0,0.0,55.32
9141,28.466007,77.034698,69,18,20.06,6.8,26.86,9.79,9.47,19.26,0,0.0,53.88
39310,28.694178,76.918014,40,2,27.6,0.78,28.380000000000003,8.18,15.76,23.94,0,0.0,47.67999999999999
26933,28.6007536,76.9159669,53,16,16.94,9.25,26.19,7.29,13.65,20.94,0,0.0,52.87
31803,28.6366861,77.1411466,30,9,18.34,3.7,22.04,8.2,13.0,21.2,0,0.0,56.76
49892,28.7732294,77.1431937,22,5,16.18,0.75,16.93,15.79,12.42,28.21,0,0.0,54.86
18515,28.5360752,77.2230302,37,13,16.45,14.29,30.74,2.96,12.38,15.34,0,0.0,53.92
40194,28.6995679,77.266019,63,9,35.93,3.03,38.96,0.5,16.52,17.02,1,9.85,34.17
2367,28.4139049,77.2967254,71,3,24.51,0.84,25.35,1.87,14.7,16.57,0,0.0,58.08
6000,28.4426509,76.9384849,89,1,23.13,0.64,23.77,0.0,17.61,17.61,0,0.0,58.620000000000005
31407,28.6330928,77.3049137,31,5,25.85,3.03,28.880000000000003,0.6,20.74,21.34,0,0.0,49.78
23666,28.5756009,77.0490277,30,13,25.57,3.71,29.28,0.07,14.42,14.49,0,0.0,56.23
6740,28.4480407,76.9917092,79,9,48.7,6.6,55.3,0.0,8.36,8.36,0,0.0,36.34
31745,28.6366861,77.0224155,74,7,25.01,2.58,27.590000000000003,2.03,17.63,19.66,0,0.0,52.75
39542,28.6959746,76.9057315,85,2,32.62,0.77,33.39,0.18,13.87,14.05,0,0.0,52.56
42563,28.7175341,77.2435011,82,11,21.12,1.27,22.39,2.81,16.16,18.97,0,0.0,58.64
10345,28.4749901,77.0633573,23,13,28.04,7.15,35.19,7.59,11.74,19.33,0,0.0,45.48
26725,28.598957,76.9773796,114,4,26.85,1.65,28.5,0.0,17.58,17.58,0,0.0,53.92
33024,28.6456692,77.2046064,23,8,14.08,10.59,24.67,13.13,17.4,30.53,0,0.0,44.8
22092,28.5630246,77.2373598,33,9,25.83,6.14,31.97,0.23,21.26,21.49,0,0.0,46.540000000000006
38594,28.6887881,76.9139198,50,2,22.99,1.79,24.78,5.04,20.29,25.33,0,0.0,49.89000000000001
18526,28.5360752,77.2455482,36,5,36.58,1.94,38.52,0.74,18.23,18.97,0,0.0,42.510000000000005
39588,28.6959746,76.9998975,72,11,41.79,3.1,44.89,0.0,13.17,13.17,0,0.0,41.94
31063,28.6312962,77.0879223,28,8,25.95,3.67,29.62,1.05,15.91,16.96,0,0.0,53.42
15874,28.5163124,77.1759471,75,22,22.99,8.04,31.03,0.1,13.36,13.46,0,0.0,55.51
47799,28.7570598,77.2435011,82,13,23.1,3.98,27.08,2.24,15.54,17.78,0,0.0,55.14
48524,28.7624496,77.266019,111,9,28.43,1.26,29.69,0.04,12.06,12.1,0,0.0,58.21
61625,28.8612639,77.288537,72,0,36.74,0.0,36.74,0.32,15.58,15.9,0,0.0,47.36
50802,28.7804159,77.057216,18,5,35.66,13.73,49.39,5.85,14.11,19.96,0,0.0,30.65000000000001
2666,28.4174982,76.9343907,68,11,25.14,4.12,29.26,2.68,14.5,17.18,0,0.0,53.56
37701,28.6816016,77.034698,44,14,42.26,10.2,52.46,11.82,4.93,16.75,0,0.0,30.790000000000006
50566,28.7786192,77.0613102,36,6,31.51,2.85,34.36,0.97,19.09,20.06,0,0.0,45.58
23300,28.5720077,77.2742074,38,17,41.43,11.89,53.32,1.01,8.28,9.29,0,0.0,37.39
39329,28.694178,76.9569087,25,1,55.44,1.21,56.65,0.21,8.86,9.07,0,0.0,34.280000000000015
37468,28.679805,77.0449335,41,5,50.54,11.98,62.52,0.0,10.18,10.18,0,0.0,27.3
41217,28.708551,76.9241553,88,2,26.97,0.67,27.64,0.04,17.03,17.07,0,0.0,55.29
14954,28.5091259,77.241454,64,13,42.31,3.07,45.38,0.06,13.04,13.1,0,0.0,41.52
51988,28.789399,77.0490277,22,7,34.14,11.24,45.38,1.44,17.0,18.44,0,0.0,36.18
10317,28.4749901,77.0060388,29,4,44.62,1.35,45.97,0.04,14.61,14.65,0,0.0,39.38
5101,28.4354644,77.0469806,28,22,11.34,11.28,22.62,7.68,14.97,22.65,0,0.0,54.73
18451,28.5360752,77.0920165,50,12,16.61,1.97,18.58,8.11,12.74,20.85,0,0.0,60.57
12851,28.4929563,77.3212904,102,5,48.13,1.48,49.61,0.0,10.11,10.11,0,0.0,40.28
7216,28.451634,76.9917092,91,11,31.02,3.14,34.16,0.0,15.26,15.26,0,0.0,50.58
32786,28.6438726,77.2046064,50,7,16.68,4.07,20.75,6.62,15.25,21.87,0,0.0,57.38
26176,28.5935671,77.3151492,24,12,27.18,20.83,48.01,0.46,12.02,12.48,0,0.0,39.510000000000005
41412,28.708551,77.3233375,168,9,24.28,3.72,28.0,0.44,11.51,11.95,0,0.0,60.05
38362,28.6869915,76.9262023,53,12,21.08,13.62,34.7,8.19,11.32,19.51,0,0.0,45.79
2930,28.4192948,76.987615,79,0,29.89,0.0,29.89,0.47,15.15,15.62,0,0.0,54.49
63451,28.8756369,77.1288641,43,1,31.5,0.0,31.5,0.78,15.94,16.72,0,0.0,51.78
30782,28.6294996,76.9998975,46,2,7.46,4.8,12.26,19.36,17.97,37.33,1,0.95,49.46
230,28.3977353,77.3069608,47,8,33.17,4.63,37.8,8.47,13.82,22.29,0,0.0,39.91
55666,28.8163483,77.2701132,89,0,46.22,0.0,46.22,0.0,12.18,12.18,0,0.0,41.6
2614,28.4157015,77.3151492,99,3,28.65,1.48,30.13,7.28,11.05,18.33,0,0.0,51.540000000000006
12707,28.4929563,77.0265097,69,4,23.59,0.73,24.32,0.09,18.99,19.08,0,0.0,56.6
10838,28.4785833,77.0981578,51,16,29.4,7.16,36.56,0.59,14.18,14.77,0,0.0,48.67
714,28.4013286,77.3233375,27,0,40.18,0.0,40.18,3.51,14.05,17.56,0,0.0,42.260000000000005
51316,28.7840091,77.1350054,59,6,35.65,6.07,41.72,0.09,12.08,12.17,0,0.0,46.11
45373,28.7390936,77.149335,45,13,25.72,15.41,41.13,3.24,14.52,17.76,0,0.0,41.11
2029,28.4121083,77.0920165,11,4,8.41,0.0,8.41,9.46,20.12,29.58,0,0.0,62.010000000000005
14374,28.5055327,77.0285568,75,5,36.09,1.37,37.46,10.37,13.18,23.55,0,0.0,38.99
4843,28.4336678,77.0060388,99,13,34.62,4.31,38.93,0.0,13.73,13.73,0,0.0,47.34
29828,28.6223131,76.9958034,22,4,35.21,8.97,44.18,0.0,12.49,12.49,0,0.0,43.33
44877,28.7355003,77.1083932,30,4,23.89,1.21,25.1,0.65,17.16,17.81,0,0.0,57.09
39089,28.6923814,76.9528145,40,8,44.11,4.33,48.44,1.07,10.15,11.22,0,0.0,40.34
7249,28.451634,77.0592631,59,5,38.17,2.1,40.27,0.52,11.68,12.2,0,0.0,47.53
40792,28.7049577,77.0285568,78,13,29.01,6.98,35.99,1.98,14.15,16.13,0,0.0,47.88
22105,28.5630246,77.2639719,30,2,33.07,1.17,34.24,3.44,14.2,17.64,0,0.0,48.12
6538,28.4462441,77.0654044,64,8,30.35,3.27,33.620000000000005,0.67,18.16,18.83,0,0.0,47.55
33073,28.6456692,77.3049137,52,3,51.75,2.75,54.5,0.0,14.34,14.34,0,0.0,31.16
25323,28.5881773,77.0306039,11,7,5.88,4.14,10.02,14.77,22.84,37.61,0,0.0,52.37
50606,28.7786192,77.1431937,16,13,19.1,10.62,29.72,8.5,12.45,20.95,0,0.0,49.33000000000001
7613,28.4534306,77.3171962,35,3,42.63,2.09,44.72,0.0,17.05,17.05,0,0.0,38.22999999999999
40918,28.7049577,77.2864899,49,8,30.95,4.01,34.96,3.67,14.15,17.82,1,12.839999999999998,34.38000000000001
44890,28.7355003,77.1350054,41,4,22.2,1.48,23.68,0.45,17.65,18.1,1,7.399999999999999,50.82000000000001
454,28.3995319,77.2783016,93,3,34.33,0.96,35.29,0.04,16.23,16.27,0,0.0,48.440000000000005
58211,28.8361112,77.1206758,69,7,32.23,1.05,33.279999999999994,0.04,14.54,14.58,0,0.0,52.14000000000001
31241,28.6330928,76.965097,68,5,32.4,3.75,36.15,3.94,11.65,15.59,0,0.0,48.260000000000005
38258,28.6851949,77.2005122,43,11,35.02,8.68,43.7,0.44,15.94,16.38,0,0.0,39.92
9406,28.4678036,77.0899694,27,11,8.48,6.02,14.5,3.68,19.37,23.05,0,0.0,62.45
33680,28.6510591,77.0858752,16,5,14.46,1.41,15.87,24.77,10.81,35.58,0,0.0,48.55
23721,28.5756009,77.1616175,32,2,32.2,1.35,33.550000000000004,4.77,14.72,19.49,0,0.0,46.96
16404,28.5199056,77.2864899,85,11,49.31,5.88,55.190000000000005,0.0,8.38,8.38,0,0.0,36.42999999999999
57191,28.8289247,76.9814737,106,4,28.1,1.86,29.96,0.03,13.89,13.92,0,0.0,56.12
41228,28.708551,76.9466732,109,1,24.72,0.44,25.16,0.38,20.96,21.34,0,0.0,53.5
2254,28.4139049,77.0654044,25,3,19.75,12.66,32.41,6.42,15.25,21.67,0,0.0,45.92
39855,28.6977712,77.0592631,63,5,43.2,0.79,43.99,0.08,15.02,15.1,1,5.07,35.84
38446,28.6869915,77.0981578,53,19,29.89,10.45,40.34,0.34,13.05,13.39,0,0.0,46.27
34422,28.6564489,77.1431937,28,19,40.1,25.03,65.13,0.0,7.6,7.6,0,0.0,27.27
2603,28.4157015,77.2926312,63,11,37.08,2.51,39.59,0.42,13.08,13.5,0,0.0,46.91
40577,28.7031611,77.0756398,41,16,17.27,4.84,22.11,10.61,15.51,26.12,0,0.0,51.77
49346,28.7696361,76.9998975,63,5,33.8,0.0,33.8,0.45,15.61,16.06,0,0.0,50.14
21525,28.5594313,77.0510747,63,13,12.81,2.95,15.760000000000002,5.29,14.81,20.1,0,0.0,64.13999999999999
12599,28.4911597,77.2926312,43,12,15.1,19.38,34.48,0.55,15.48,16.03,0,0.0,49.49
33200,28.6474658,77.0776869,28,3,23.27,2.06,25.33,7.46,15.61,23.07,0,0.0,51.6
31772,28.6366861,77.0776869,30,21,26.21,10.08,36.29,0.73,15.91,16.64,0,0.0,47.07
10563,28.4767867,77.0224155,71,7,32.8,3.92,36.72,0.44,10.74,11.18,0,0.0,52.1
63927,28.8792301,77.1288641,67,3,38.64,1.64,40.28,0.0,10.82,10.82,0,0.0,48.9
23822,28.5773975,76.8811664,124,2,51.84,0.0,51.84,0.0,11.8,11.8,0,0.0,36.36
20851,28.5540415,77.1329583,13,1,23.91,2.47,26.38,10.32,16.94,27.26,0,0.0,46.36
17290,28.5270921,77.1513821,36,15,7.91,9.35,17.259999999999998,8.27,16.1,24.37,0,0.0,58.37
2220,28.4139049,76.9958034,77,8,29.41,1.14,30.55,9.36,8.66,18.02,0,0.0,51.43
57272,28.8289247,77.1472879,101,3,49.04,0.42,49.46,0.2,12.91,13.11,0,0.0,37.43
34503,28.6564489,77.3090079,65,7,36.93,1.79,38.72,0.11,16.68,16.79,0,0.0,44.49
48726,28.7642463,77.1923239,68,5,16.37,0.46,16.830000000000002,0.07,21.95,22.02,0,0.0,61.15
51756,28.7876024,77.0613102,24,6,48.24,2.37,50.61,0.13,16.91,17.04,0,0.0,32.349999999999994
41645,28.7103476,77.3131021,59,5,38.13,4.89,43.02,2.22,9.16,11.38,0,0.0,45.6
10137,28.4731934,77.1247699,99,12,36.96,4.89,41.85,0.0,13.02,13.02,0,0.0,45.13
3455,28.422888,77.0879223,51,10,25.75,4.49,30.24,0.23,14.98,15.21,0,0.0,54.55
37654,28.6816016,76.9384849,28,0,16.73,0.0,16.73,2.55,21.83,24.38,0,0.0,58.89
25902,28.5917705,77.241454,68,31,22.7,10.38,33.08,0.65,9.07,9.72,1,0.8200000000000001,56.38
23254,28.5720077,77.1800413,18,4,9.12,3.45,12.57,11.49,16.57,28.06,0,0.0,59.37
40850,28.7049577,77.1472879,37,21,31.14,8.19,39.33,0.0,13.21,13.21,0,0.0,47.46
52930,28.7965855,77.0285568,91,5,46.35,1.14,47.49,0.0,12.43,12.43,0,0.0,40.08
10602,28.4767867,77.102252,51,7,30.02,2.66,32.68,0.53,15.53,16.06,0,0.0,51.260000000000005
28898,28.6151266,77.0408393,80,17,24.64,5.77,30.41,0.09,10.63,10.72,0,0.0,58.870000000000005
32535,28.642076,77.1779942,23,17,19.25,22.92,42.17,1.79,14.11,15.9,0,0.0,41.93
18670,28.5378719,77.0531218,41,13,43.39,3.12,46.51,0.04,12.68,12.72,0,0.0,40.77
36227,28.6708219,76.940532,11,16,2.3,0.0,2.3,21.53,12.0,33.53,0,0.0,64.17
37644,28.6816016,76.918014,70,3,34.85,0.6,35.45,0.0,15.22,15.22,1,0.4,48.93
13743,28.5001428,77.1984651,139,6,29.22,2.26,31.48,0.0,12.01,12.01,0,0.0,56.510000000000005
11067,28.4803799,77.079734,4,5,9.31,25.82,35.13,4.25,16.11,20.36,0,0.0,44.51
59624,28.8468909,77.0899694,56,28,27.25,11.24,38.49,0.07,5.0,5.07,0,0.0,56.44
10597,28.4767867,77.0920165,41,10,16.3,8.68,24.98,0.43,15.13,15.56,0,0.0,59.46
41791,28.7121442,77.1247699,32,12,25.91,7.84,33.75,1.44,17.23,18.67,0,0.0,47.58
30333,28.6259063,77.0551689,72,12,39.32,1.99,41.31,0.0,9.65,9.65,0,0.0,49.04
62372,28.8684504,76.8688839,146,1,32.56,0.0,32.56,0.05,14.65,14.7,0,0.0,52.74
38683,28.6887881,77.0961107,4,5,1.0,0.98,1.98,29.12,13.2,42.32,0,0.0,55.7
48461,28.7624496,77.1370525,95,4,28.13,0.47,28.6,0.0,15.18,15.18,0,0.0,56.22
35384,28.6636354,77.1636646,58,25,25.16,10.2,35.36,0.0,9.16,9.16,0,0.0,55.48
47534,28.7552632,77.1882297,100,4,21.8,1.31,23.11,0.0,18.54,18.54,0,0.0,58.35
17092,28.5252955,77.2332656,55,20,24.53,5.81,30.34,0.13,10.85,10.98,0,0.0,58.67999999999999
4849,28.4336678,77.0183213,31,9,32.11,8.64,40.75,0.0,11.62,11.62,0,0.0,47.63
17258,28.5270921,77.0858752,21,9,18.95,11.98,30.93,8.08,13.34,21.42,0,0.0,47.64999999999999
36578,28.6726185,77.171853,37,18,23.03,7.89,30.92,8.82,14.23,23.05,0,0.0,46.03
25545,28.5899739,76.9978504,77,7,38.18,7.58,45.76,0.0,11.96,11.96,0,0.0,42.28
40929,28.7049577,77.3090079,49,12,48.95,5.95,54.900000000000006,1.36,11.21,12.57,0,0.0,32.53
41770,28.7121442,77.0817811,58,11,27.42,5.99,33.410000000000004,4.47,13.01,17.48,0,0.0,49.10999999999999
43885,28.7283138,77.0265097,94,5,27.41,0.87,28.28,0.14,16.65,16.79,0,0.0,54.93
22274,28.5648212,77.1227228,63,13,22.77,13.57,36.34,0.13,14.04,14.17,0,0.0,49.49
42982,28.7211273,77.126817,34,8,27.96,6.92,34.88,0.57,17.39,17.96,0,0.0,47.16
17655,28.5306854,76.9241553,83,2,32.97,0.41,33.379999999999995,0.98,13.57,14.55,0,0.0,52.07000000000001
40503,28.7031611,76.9241553,83,10,21.74,5.94,27.68,0.0,15.14,15.14,1,4.54,52.64000000000001
8933,28.4642103,77.0961107,22,7,12.88,5.68,18.56,11.9,14.52,26.42,0,0.0,55.02
26418,28.5953638,77.3233375,32,13,31.82,17.5,49.32,2.13,9.49,11.62,0,0.0,39.06
27472,28.6043469,77.0449335,24,3,13.66,1.0,14.66,9.18,21.86,31.04,1,1.39,52.91
28172,28.6097367,77.0162742,64,7,21.15,1.24,22.39,8.01,16.61,24.62,1,0.16,52.83
62962,28.8720436,77.102252,57,3,18.23,0.73,18.96,0.04,18.29,18.33,0,0.0,62.71
2962,28.4192948,77.0531218,15,5,7.3,10.2,17.5,7.66,17.33,24.99,0,0.0,57.510000000000005
44167,28.7301104,77.1165816,26,10,17.29,9.46,26.75,10.63,15.16,25.79,0,0.0,47.46
32757,28.6438726,77.1452408,18,14,18.6,30.76,49.36,0.09,11.2,11.29,0,0.0,39.35
52978,28.7965855,77.126817,46,7,56.88,4.06,60.940000000000005,0.0,11.61,11.61,0,0.0,27.44999999999999
22824,28.5684144,77.2742074,35,3,49.44,2.94,52.38,0.42,14.36,14.78,0,0.0,32.84
9400,28.4678036,77.0776869,30,8,20.79,5.96,26.75,2.6,17.11,19.71,0,0.0,53.54
1061,28.4049218,77.0592631,10,7,1.28,10.59,11.87,7.27,20.49,27.76,0,0.0,60.37
31553,28.6348895,77.1165816,33,14,13.33,6.84,20.17,4.32,16.9,21.22,0,0.0,58.61
4042,28.4264813,77.3151492,39,2,54.41,0.98,55.38999999999999,0.94,14.27,15.21,0,0.0,29.39999999999999
33668,28.6510591,77.0613102,94,10,38.27,2.35,40.620000000000005,0.04,11.09,11.13,0,0.0,48.24999999999999
